Customer_ID,Age,Gender,Income_Level,Occupation,Nationality,Primary_Brand_Owned,Num_Luxury_Items,Primary_Item_Type,Years_Owning_Luxury,Purchase_Frequency,Resale_Experience,Sustainability_Importance,Brand_Loyalty,Heard_of_Restoration_Services,Used_Restoration_Before,Adoption_Likelihood,Services_Interested_In,WTP_Basic_Restoration_AED,WTP_Advanced_Restoration_AED,WTP_Authentication_AED,WTP_Annual_Membership_AED,Perceived_Value,Trust_Importance,Quality_Over_Price,Preferred_Channel,Digital_Certificate_Interest,Social_Media_Activity,Influencer_Impact,Awareness_Source,Primary_Pain_Point,NPS_Score,Visit_Frequency_Expected,Membership_Interest,Location_Preference,Has_Purchased
CUST0521,32,Male,Medium (100K-250K AED),Creative Industry,GCC National,Balenciaga,8,Handbags,22,Monthly,No - never,Very Important,Neutral,Yes,Yes,Likely,Both Restoration & Authentication,514,3549,638,4171,Good Value,Important,Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Word of Mouth,Lack of Transparency,3,Bi-annually,Interested,Jumeirah,1
CUST0522,30,Male,Medium (100K-250K AED),Entrepreneur,Asian Expat,Louis Vuitton,18,Handbags,3,Annually,Yes - occasionally,Important,Neutral,No,No,Likely,Full Service (incl. Resale),869,3780,648,18831,Fair,Critical,Disagree,In-Person (Studio),Very Interested,Active,Low Impact,Social Media,High Costs,3,Annually,Interested,City Walk,0
CUST0523,45,Male,Medium (100K-250K AED),Professional,Asian Expat,Chanel,10,Handbags,24,Monthly,Yes - once,Important,Very Loyal,No,No,Likely,Restoration Only,803,1868,295,9114,Fair,Very Important,Disagree,Social Media,Somewhat Interested,Active,Medium Impact,Online Search,High Costs,8,Bi-annually,Maybe,Dubai Mall,0
CUST0524,40,Male,Medium (100K-250K AED),Corporate Executive,UAE National,Balenciaga,17,Handbags,23,Quarterly,No - never,Moderately Important,Neutral,Yes,No,Likely,Authentication Only,1171,2774,590,3171,Good Value,Critical,Disagree,In-Person (Studio),Somewhat Interested,Very Active,High Impact,Online Search,Lack of Transparency,2,Bi-annually,Interested,Dubai Mall,0
CUST0525,40,Male,High (250K-500K AED),Creative Industry,Western Expat,Hermès,8,Sneakers,19,Monthly,Yes - frequently,Important,Somewhat Loyal,No,No,Neutral,Full Service (incl. Resale),704,2445,524,25066,Good Value,Critical,Strongly Agree,Mobile App,Very Interested,Somewhat Active,Low Impact,Social Media,High Costs,4,Annually,Maybe,Dubai Marina,0
CUST0526,30,Female,Low (<100K AED),Student,Arab Expat,Chanel,11,Sneakers,12,Quarterly,No - never,Very Important,Very Loyal,Yes,No,Neutral,Both Restoration & Authentication,1480,5404,570,15818,Good Value,Very Important,Strongly Agree,Mobile App,Somewhat Interested,Active,High Impact,Social Media,Lack of Transparency,0,Quarterly,Interested,Downtown Dubai,0
CUST0527,30,Female,High (250K-500K AED),Creative Industry,Asian Expat,Chanel,5,Handbags,2,Bi-annually,Yes - occasionally,Very Important,Not Loyal,No,No,Likely,Full Service (incl. Resale),612,4679,465,12335,Fair,Very Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,High Impact,Social Media,Finding Trusted Services,5,Annually,Interested,City Walk,0
CUST0528,28,Female,Very High (>500K AED),Business Owner,Other,Prada,13,Shoes,3,Annually,Yes - once,Slightly Important,Somewhat Loyal,No,No,Likely,Restoration Only,1179,4847,315,13051,Fair,Very Important,Strongly Agree,Online (Website),Somewhat Interested,Active,Medium Impact,Event/Exhibition,High Costs,2,Bi-annually,Interested,Dubai Mall,0
CUST0529,22,Female,Very High (>500K AED),Professional,Asian Expat,Chanel,5,Handbags,18,Quarterly,Yes - occasionally,Important,Somewhat Loyal,No,No,Likely,Authentication Only,1364,3727,289,25240,Good Value,Very Important,Agree,Mobile App,Very Interested,Active,No Impact,Online Search,Finding Trusted Services,0,Bi-annually,Maybe,Jumeirah,0
CUST0530,40,Female,High (250K-500K AED),Business Owner,Western Expat,Gucci,13,Sneakers,1,Annually,No - never,Very Important,Somewhat Loyal,Yes,Yes,Likely,Restoration Only,752,5296,352,9209,Good Value,Somewhat Important,Agree,Online (Website),Very Interested,Very Active,High Impact,Word of Mouth,Lack of Transparency,9,Annually,Interested,Dubai Marina,1
CUST0531,38,Male,Medium (100K-250K AED),Corporate Executive,Western Expat,Chanel,6,Handbags,20,Quarterly,Yes - occasionally,Important,Very Loyal,No,No,Neutral,Full Service (incl. Resale),940,1792,645,13380,Fair,Critical,Agree,Online (Website),Very Interested,Not Active,High Impact,Word of Mouth,Finding Trusted Services,5,Quarterly,Very Interested,Dubai Mall,0
CUST0532,55,Female,High (250K-500K AED),Business Owner,Asian Expat,Gucci,5,Handbags,21,Annually,Yes - occasionally,Important,Not Loyal,No,No,Likely,Both Restoration & Authentication,685,2083,393,6577,Good Value,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Active,High Impact,Social Media,Lack of Transparency,9,As Needed,Interested,City Walk,0
CUST0533,55,Female,High (250K-500K AED),Professional,UAE National,Hermès,9,Sneakers,6,Quarterly,No - never,Very Important,Very Loyal,Yes,No,Very Likely,Both Restoration & Authentication,1358,4342,262,11380,Fair,Very Important,Strongly Agree,Online (Website),Very Interested,Very Active,Medium Impact,Word of Mouth,Lack of Transparency,1,Bi-annually,Not Interested,Dubai Mall,1
CUST0534,32,Female,High (250K-500K AED),Professional,Western Expat,Gucci,16,Sneakers,5,Quarterly,Yes - once,Very Important,Very Loyal,No,Yes,Likely,Restoration Only,726,3722,617,7076,Fair,Important,Agree,Online (Website),Very Interested,Somewhat Active,Low Impact,Online Search,Lack of Transparency,7,Annually,Interested,Jumeirah,1
CUST0535,38,Male,Medium (100K-250K AED),Business Owner,Asian Expat,Balenciaga,2,Shoes,1,Quarterly,Yes - once,Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,1027,3670,350,3157,Fair,Important,Agree,In-Person (Studio),Somewhat Interested,Not Active,High Impact,Word of Mouth,Lack of Transparency,10,As Needed,Not Interested,Other Emirates,0
CUST0536,42,Female,Very High (>500K AED),Corporate Executive,UAE National,Hermès,1,Sneakers,19,Quarterly,Yes - occasionally,Important,Somewhat Loyal,Yes,No,Likely,Both Restoration & Authentication,1167,3774,534,10777,Excellent Value,Somewhat Important,Strongly Agree,In-Person (Studio),Somewhat Interested,Somewhat Active,Low Impact,Magazine/Press,High Costs,1,Annually,Very Interested,Dubai Marina,0
CUST0537,40,Male,High (250K-500K AED),Professional,Asian Expat,Hermès,8,Accessories,1,Bi-annually,No - never,Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,853,5473,463,22101,Good Value,Critical,Neutral,Hybrid (Both),Very Interested,Somewhat Active,Low Impact,Word of Mouth,High Costs,3,Annually,Interested,Dubai Marina,0
CUST0538,25,Female,Medium (100K-250K AED),Corporate Executive,Western Expat,Gucci,19,Handbags,21,Annually,Yes - frequently,Very Important,Very Loyal,No,No,Very Likely,Both Restoration & Authentication,1122,3991,408,29546,Fair,Very Important,Strongly Agree,Online (Website),Not Interested,Active,Low Impact,Social Media,High Costs,2,Annually,Maybe,Dubai Marina,1
CUST0539,30,Female,Medium (100K-250K AED),Business Owner,Other,Bottega Veneta,11,Handbags,21,Monthly,Yes - frequently,Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,500,5384,404,11437,Good Value,Very Important,Neutral,Hybrid (Both),Very Interested,Not Active,Medium Impact,Word of Mouth,Finding Trusted Services,8,Bi-annually,Not Interested,City Walk,0
CUST0540,25,Female,High (250K-500K AED),Professional,UAE National,Louis Vuitton,12,Handbags,16,Annually,Yes - once,Moderately Important,Very Loyal,No,No,Likely,Full Service (incl. Resale),1052,3975,596,14095,Good Value,Critical,Agree,Social Media,Not Interested,Very Active,Medium Impact,Word of Mouth,Long Wait Times,1,Bi-annually,Maybe,Downtown Dubai,0
CUST0541,45,Male,Very High (>500K AED),Entrepreneur,GCC National,Dior,12,Handbags,12,Annually,Yes - occasionally,Important,Neutral,Yes,No,Likely,Both Restoration & Authentication,1059,4654,554,18279,Fair,Critical,Neutral,In-Person (Studio),Somewhat Interested,Somewhat Active,Medium Impact,Event/Exhibition,Long Wait Times,2,Monthly,Very Interested,City Walk,0
CUST0542,32,Female,High (250K-500K AED),Business Owner,Asian Expat,Bottega Veneta,7,Sneakers,22,Annually,No - never,Moderately Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,1426,2264,172,22179,Good Value,Important,Agree,Hybrid (Both),Very Interested,Active,Medium Impact,Word of Mouth,High Costs,6,Quarterly,Not Interested,Downtown Dubai,0
CUST0543,25,Male,High (250K-500K AED),Business Owner,GCC National,Chanel,13,Sneakers,8,Quarterly,No - never,Very Important,Neutral,No,No,Likely,Authentication Only,919,5229,542,10200,Fair,Very Important,Agree,Social Media,Very Interested,Very Active,High Impact,Word of Mouth,High Costs,3,Annually,Interested,City Walk,1
CUST0544,35,Female,Low (<100K AED),Corporate Executive,Asian Expat,Prada,8,Handbags,16,Bi-annually,No - never,Important,Neutral,No,No,Likely,Full Service (incl. Resale),1119,4179,395,26912,Good Value,Very Important,Agree,Online (Website),Very Interested,Active,Low Impact,Online Search,Limited Service Options,5,Monthly,Very Interested,City Walk,0
CUST0545,32,Female,High (250K-500K AED),Student,Asian Expat,Dior,9,Accessories,1,Rarely,No - never,Important,Neutral,No,Yes,Likely,Full Service (incl. Resale),660,3612,488,21761,Good Value,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Active,Medium Impact,Word of Mouth,Finding Trusted Services,2,Quarterly,Maybe,Dubai Mall,0
CUST0546,28,Male,High (250K-500K AED),Professional,UAE National,Chanel,7,Shoes,4,Annually,Yes - once,Important,Neutral,Yes,Yes,Unlikely,Restoration Only,660,2804,642,17847,Fair,Critical,Agree,Mobile App,Somewhat Interested,Active,Medium Impact,Word of Mouth,Lack of Transparency,0,Annually,Interested,Dubai Mall,0
CUST0547,25,Male,Low (<100K AED),Professional,Western Expat,Bottega Veneta,15,Handbags,10,Bi-annually,Yes - frequently,Very Important,Very Loyal,Yes,No,Very Likely,Full Service (incl. Resale),1370,5366,460,12041,Fair,Critical,Strongly Agree,Mobile App,Somewhat Interested,Very Active,Medium Impact,Other,Finding Trusted Services,10,Monthly,Interested,Dubai Marina,1
CUST0548,35,Male,Medium (100K-250K AED),Corporate Executive,Western Expat,Bottega Veneta,2,Handbags,11,Quarterly,No - never,Not Important,Very Loyal,No,No,Very Likely,Restoration Only,627,2914,515,4810,Excellent Value,Critical,Neutral,Hybrid (Both),Very Interested,Somewhat Active,High Impact,Social Media,High Costs,5,Quarterly,Interested,Downtown Dubai,0
CUST0549,30,Male,High (250K-500K AED),Professional,Western Expat,Chanel,12,Handbags,17,Quarterly,Yes - occasionally,Very Important,Somewhat Loyal,No,No,Likely,Restoration Only,1221,1927,521,24574,Good Value,Very Important,Strongly Agree,Online (Website),Somewhat Interested,Very Active,No Impact,Social Media,Long Wait Times,3,Bi-annually,Maybe,Dubai Mall,1
CUST0550,38,Male,Medium (100K-250K AED),Business Owner,Arab Expat,Hermès,1,Handbags,23,Bi-annually,Yes - occasionally,Very Important,Very Loyal,Yes,No,Likely,Authentication Only,650,4165,552,24816,Good Value,Critical,Neutral,Mobile App,Somewhat Interested,Active,High Impact,Magazine/Press,High Costs,1,Bi-annually,Not Interested,Dubai Mall,0
CUST0551,30,Male,High (250K-500K AED),Professional,Asian Expat,Chanel,8,Handbags,7,Annually,No - never,Important,Somewhat Loyal,Yes,No,Unlikely,Full Service (incl. Resale),943,4472,467,10895,Fair,Somewhat Important,Agree,Online (Website),Somewhat Interested,Somewhat Active,No Impact,Social Media,Lack of Transparency,6,Annually,Interested,Jumeirah,0
CUST0552,40,Male,Medium (100K-250K AED),Creative Industry,Asian Expat,Prada,5,Sneakers,12,Quarterly,Yes - once,Important,Somewhat Loyal,No,No,Unlikely,Both Restoration & Authentication,1266,3514,236,21510,Fair,Critical,Neutral,In-Person (Studio),Somewhat Interested,Active,Low Impact,Social Media,Limited Service Options,9,Bi-annually,Very Interested,Jumeirah,0
CUST0553,32,Male,Low (<100K AED),Professional,Asian Expat,Bottega Veneta,15,Handbags,21,Bi-annually,No - never,Very Important,Neutral,No,No,Neutral,Full Service (incl. Resale),970,4359,368,9953,Fair,Very Important,Agree,In-Person (Studio),Very Interested,Active,No Impact,Word of Mouth,Lack of Transparency,4,Bi-annually,Not Interested,Jumeirah,0
CUST0554,32,Male,Medium (100K-250K AED),Creative Industry,Western Expat,Chanel,1,Handbags,7,Bi-annually,Yes - occasionally,Moderately Important,Very Loyal,No,No,Likely,Authentication Only,962,1606,624,22414,Too Expensive,Very Important,Strongly Agree,In-Person (Studio),Very Interested,Very Active,Medium Impact,Social Media,Lack of Transparency,5,Annually,Maybe,Downtown Dubai,0
CUST0555,40,Female,Very High (>500K AED),Entrepreneur,Arab Expat,Gucci,1,Accessories,12,Bi-annually,Yes - once,Important,Neutral,Yes,No,Very Likely,Both Restoration & Authentication,1229,5119,572,9323,Good Value,Very Important,Agree,Hybrid (Both),Very Interested,Active,No Impact,Other,Lack of Transparency,5,Bi-annually,Maybe,City Walk,0
CUST0556,30,Male,Very High (>500K AED),Business Owner,Asian Expat,Dior,10,Leather Goods,15,Annually,Yes - frequently,Important,Very Loyal,Yes,No,Likely,Both Restoration & Authentication,529,2158,505,25131,Excellent Value,Critical,Agree,Hybrid (Both),Very Interested,Not Active,Medium Impact,Word of Mouth,Lack of Transparency,8,Annually,Very Interested,Downtown Dubai,0
CUST0557,25,Female,Very High (>500K AED),Creative Industry,Asian Expat,Gucci,10,Accessories,2,Annually,Yes - once,Moderately Important,Somewhat Loyal,No,No,Likely,Full Service (incl. Resale),972,4833,609,29883,Good Value,Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Not Active,Low Impact,Word of Mouth,Long Wait Times,1,As Needed,Maybe,Downtown Dubai,0
CUST0558,18,Male,High (250K-500K AED),Business Owner,Arab Expat,Prada,15,Handbags,14,Quarterly,No - never,Very Important,Somewhat Loyal,Yes,No,Likely,Restoration Only,1056,5492,176,8605,Fair,Important,Agree,Online (Website),Very Interested,Somewhat Active,High Impact,Social Media,Other,5,Bi-annually,Very Interested,Downtown Dubai,1
CUST0559,38,Male,Medium (100K-250K AED),Professional,GCC National,Chanel,17,Handbags,13,Annually,Yes - once,Very Important,Neutral,No,Yes,Neutral,Authentication Only,579,2682,579,8891,Good Value,Very Important,Strongly Agree,Hybrid (Both),Not Interested,Very Active,Medium Impact,Social Media,Long Wait Times,8,Bi-annually,Not Interested,Dubai Marina,0
CUST0560,32,Female,High (250K-500K AED),Business Owner,Asian Expat,Balenciaga,6,Sneakers,4,Quarterly,Yes - occasionally,Very Important,Somewhat Loyal,No,Yes,Unlikely,Restoration Only,538,3812,439,6076,Excellent Value,Very Important,Neutral,Hybrid (Both),Not Interested,Very Active,Low Impact,Word of Mouth,Lack of Transparency,3,Monthly,Very Interested,Downtown Dubai,0
CUST0561,35,Male,High (250K-500K AED),Business Owner,UAE National,Prada,3,Handbags,14,Quarterly,Yes - frequently,Moderately Important,Neutral,Yes,No,Likely,Full Service (incl. Resale),739,5039,438,21728,Good Value,Critical,Strongly Agree,In-Person (Studio),Very Interested,Very Active,Low Impact,Word of Mouth,Finding Trusted Services,10,Annually,Interested,Dubai Mall,0
CUST0562,25,Female,Very High (>500K AED),Professional,GCC National,Hermès,13,Handbags,14,Quarterly,Yes - frequently,Slightly Important,Neutral,Yes,No,Very Likely,Both Restoration & Authentication,1056,2725,497,3619,Good Value,Critical,Agree,Mobile App,Somewhat Interested,Active,Medium Impact,Online Search,Long Wait Times,5,Monthly,Interested,Other Emirates,1
CUST0563,25,Female,Medium (100K-250K AED),Corporate Executive,GCC National,Gucci,16,Leather Goods,16,Quarterly,Yes - once,Important,Neutral,No,No,Likely,Both Restoration & Authentication,1089,1654,372,14094,Excellent Value,Critical,Strongly Agree,Hybrid (Both),Very Interested,Very Active,High Impact,Social Media,Lack of Transparency,6,Bi-annually,Maybe,Downtown Dubai,0
CUST0564,18,Male,High (250K-500K AED),Professional,Other,Gucci,8,Sneakers,7,Quarterly,No - never,Slightly Important,Very Loyal,No,No,Likely,Both Restoration & Authentication,836,4584,501,5407,Good Value,Very Important,Agree,Hybrid (Both),Very Interested,Very Active,Low Impact,Online Search,Long Wait Times,0,Annually,Interested,Jumeirah,0
CUST0565,28,Female,Medium (100K-250K AED),Professional,Arab Expat,Louis Vuitton,15,Handbags,19,Quarterly,Yes - occasionally,Important,Neutral,No,No,Very Likely,Not Interested,1407,4868,327,25644,Fair,Critical,Agree,Online (Website),Very Interested,Active,Medium Impact,Social Media,Finding Trusted Services,4,Bi-annually,Maybe,Downtown Dubai,1
CUST0566,32,Male,Medium (100K-250K AED),Business Owner,Asian Expat,Chanel,17,Sneakers,2,Annually,No - never,Important,Neutral,Yes,No,Unlikely,Full Service (incl. Resale),1360,2395,297,15644,Fair,Critical,Neutral,Hybrid (Both),Very Interested,Active,High Impact,Word of Mouth,Limited Service Options,3,Quarterly,Not Interested,Dubai Marina,0
CUST0567,30,Male,High (250K-500K AED),Business Owner,Asian Expat,Hermès,17,Handbags,10,Quarterly,No - never,Important,Very Loyal,No,No,Very Likely,Full Service (incl. Resale),1299,5405,573,6004,Excellent Value,Very Important,Agree,Mobile App,Not Interested,Active,No Impact,Word of Mouth,Finding Trusted Services,9,Annually,Maybe,Dubai Mall,1
CUST0568,30,Female,High (250K-500K AED),Professional,Western Expat,Balenciaga,13,Handbags,18,Annually,Yes - once,Important,Very Loyal,No,No,Likely,Authentication Only,1451,3021,376,23298,Good Value,Very Important,Neutral,In-Person (Studio),Somewhat Interested,Not Active,No Impact,Social Media,Finding Trusted Services,1,Quarterly,Very Interested,City Walk,0
CUST0569,40,Female,Medium (100K-250K AED),Corporate Executive,Arab Expat,Gucci,17,Handbags,17,Monthly,Yes - once,Important,Very Loyal,No,Yes,Likely,Restoration Only,779,3120,500,13678,Fair,Critical,Agree,Hybrid (Both),Somewhat Interested,Active,No Impact,Word of Mouth,Lack of Transparency,1,Annually,Interested,Dubai Marina,0
CUST0570,28,Female,Medium (100K-250K AED),Entrepreneur,Western Expat,Gucci,6,Handbags,5,Rarely,No - never,Moderately Important,Very Loyal,Yes,No,Neutral,Full Service (incl. Resale),615,2492,335,22980,Good Value,Important,Agree,In-Person (Studio),Somewhat Interested,Somewhat Active,Low Impact,Social Media,Lack of Transparency,1,Annually,Interested,Downtown Dubai,0
CUST0571,30,Female,High (250K-500K AED),Professional,Western Expat,Hermès,17,Handbags,12,Annually,Yes - occasionally,Important,Somewhat Loyal,No,No,Likely,Both Restoration & Authentication,768,5363,564,29253,Good Value,Very Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Somewhat Active,High Impact,Word of Mouth,Finding Trusted Services,6,Quarterly,Interested,Dubai Mall,0
CUST0572,38,Prefer not to say,Very High (>500K AED),Creative Industry,UAE National,Prada,16,Accessories,6,Monthly,Yes - occasionally,Important,Not Loyal,No,No,Very Likely,Authentication Only,1415,3792,443,7039,Excellent Value,Important,Neutral,Hybrid (Both),Somewhat Interested,Active,No Impact,Online Search,Lack of Transparency,10,As Needed,Not Interested,Downtown Dubai,1
